"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1849496753160192075","Thu Oct 24 17:02:42 +0000 2024","0","sumpah si orang islam yg gamau boikot brand affiliated israel krn alasan gamau bukan gabisa gw gatau apa yg lebih parah dari jahat bgt ","1849496753160192075","","","in","","0","1","0","https://x.com/whydunme/status/1849496753160192075","1233375841016401922","whydunme"
"1849486383116923083","Thu Oct 24 16:21:30 +0000 2024","11","Langkah yg kita ambil sangat tepat untuk tetap/terus Boikot Unilever. Kita punya banyak pilihan membantu warga Palestina terhadap genosida zionis. Jika angkat senjata tidak memungkinkan setidaknya kita tidak membeli produk yg afiliasi dengan Israel https://t.co/Jm45v802qU","1849486383116923083","https://pbs.twimg.com/media/GaqyD4IaAAEFkSV.jpg","","in","Indonesia ","0","0","7","https://x.com/daeng_embang/status/1849486383116923083","1450771917393170434","daeng_embang"
"1849481042962616574","Thu Oct 24 16:00:18 +0000 2024","0","Pas kelas 1 sma pernah ngobrol sama salah satu guru yang udah nerapin boikot di lingkungan keluarganya karena serangan israel ke palestina. Itu sekitar taun 2012 dan aku pun baru tau. Waktu itu karena blm se-aware skrg aku cuma mulai gak beli eskrim wall's soalnya mudah diinget.","1849481048650121278","","fyanindah","in","","0","1","0","https://x.com/fyanindah/status/1849481048650121278","322600815","fyanindah"
"1849442601075958113","Thu Oct 24 13:47:13 +0000 2024","3","@ooniescalfy_ orang orang pada bilang karena kfc gk masuk bds list makannya gk perlu di boikot memang nggak masuk but KFC supports Israel &amp; pilihan yg kita bikin itu secara langsung menunjukan dia itu ada di politik sebelah mana ‍ idc I lost respect for people that still refuse to boycott","1849447559162736717","","ooniescalfy_","in","nope","0","0","0","https://x.com/krichicow/status/1849447559162736717","1150248116169236480","krichicow"
"1849243971710779790","Thu Oct 24 11:49:14 +0000 2024","0","@Mdy_Asmara1701 @BangEdiii Aplikasi X youtube Facebook Windows Instagram punya Sekutu Israel kok masih di pake kenapa nga di boikot juga wahai si paling suci...?","1849417864274694244","","Mdy_Asmara1701","in","","0","0","0","https://x.com/alexand169_rio/status/1849417864274694244","1839502498337583105","alexand169_rio"
"1849116955934109964","Thu Oct 24 11:26:34 +0000 2024","0","@lilaccountz km nyaranin orang boikot ini itu sedangkan kamu sendiri masih pake aplikasi X yg jelas ownernya pro israel sama aja bukan?","1849412163980661153","","lilaccountz","in","Jakarta sementara","0","0","0","https://x.com/ningrumwidyaa/status/1849412163980661153","1189415919975464960","ningrumwidyaa"
"1849404203065602529","Thu Oct 24 10:54:56 +0000 2024","0","Aksi boikot produk yang dianggap terafiliasi dengan Israel masih terus berlanjut. #MampusIsrael","1849404203065602529","","","in","","0","0","0","https://x.com/nikayara858/status/1849404203065602529","1755303584713801728","nikayara858"
"1849404163412591069","Thu Oct 24 10:54:47 +0000 2024","0","Terus berpartisipasi dalam aksi boikot sampai Israel menghentikan serangannya ke Palestina. #MampusIsrael","1849404163412591069","","","in","","0","0","0","https://x.com/nikayara858/status/1849404163412591069","1755303584713801728","nikayara858"
"1849117324214952098","Thu Oct 24 01:31:19 +0000 2024","0","@NABlLLA_ Kawan aku boikot doh. Dia memang tak makan mcd dengan Starbucks since aku kenal dia sebab dia kata benda² tu support Israel. Cumanya kita baru ada kesedaran untuk boikot lepas 7 October tu. Sebab macam baru kesedaran secara besar²an kan. Begitulah","1849262360894308737","","NABlLLA_","in","depan awak","0","0","0","https://x.com/dbdbdbdees/status/1849262360894308737","1635812791","dbdbdbdees"
"1848670696219476427","Thu Oct 24 00:37:06 +0000 2024","0","@sativanisme @tanyakanrl diluar dri cenblu yg emg bnyk sotau ya tpi poin dia adlh alasan korea masi konsumsi/ pake barang yg bekerja sama dgn israel krna boikot mereka ga sbesar di sini mrka pikir negara mreka kpn aja juga bisa perang jdi lebih fokus ke negara sndiri dan ga trlalu boikot ini itu","1849248718022951178","","sativanisme","in","","0","1","0","https://x.com/dfenderzz/status/1849248718022951178","1321639575102476289","dfenderzz"
"1849238119817830781","Wed Oct 23 23:58:05 +0000 2024","1","Ramai boikot bruno tapi tak nak boikot rose sekali. Come on tak pyh backup sgt idol hangpa tu. Bukan depa tak alert pasal isu palestin pasal kes artis yg support israel. Jangan jadi bodo pi tanya knapa dia collab dgn Bruno. Byk lgi lagu best nak layan. Jangan buat teruk.","1849238899585085681","","syazanaasabri","in","Langkawi, Malaysia","0","0","0","https://x.com/syazanaasabri/status/1849238899585085681","2816409960","syazanaasabri"
"1849091303805682057","Wed Oct 23 23:22:40 +0000 2024","0","@DavenDyer1 @erlanishere Eh si kontol malah melebar. Elu mau gerakan Boikot berhenti? Yah elu musti dorong agar Israel dan pendukungnya berhenti melakukan genocida yg terang2an. Dan bukannya mengaburkan masalah ke lain2. Dasar kontol.","1849229988056412376","","DavenDyer1","in","","0","1","0","https://x.com/CebiUzumaki/status/1849229988056412376","1603922030100824070","CebiUzumaki"
"1849213438121353282","Wed Oct 23 22:16:55 +0000 2024","0","Oh pendukung Israel pantesan bego. Boikot aja nih perusahaan","1849213438121353282","","","in","Her 🦔 ¦ TXT Hiyyih J’LEA ❤","0","0","0","https://x.com/hiraethgloom/status/1849213438121353282","872427547325222913","hiraethgloom"
"1848908502674112887","Wed Oct 23 17:59:39 +0000 2024","0","@tanyarlfes dgn mereka membakar sekolah kita tau mereka ingin melenyapkan generasi muda Palestina. tidak hanya sekolah mereka menghancurkan segalanya. stop genosida. TETAPLAH BOIKOT ISRAEL.","1849148697822863805","","tanyarlfes","in","","0","0","0","https://x.com/zxcvb97611/status/1849148697822863805","1846314653758246912","zxcvb97611"
"1849014063940178399","Wed Oct 23 17:20:49 +0000 2024","4","@hourlymalaytwt Benda taknak boikot bagitau je takyah letak alasan panjang ii nanti nampak bodoh sebab sokong Israel #FuckMelayuZionist","1849138924725408049","","hourlymalaytwt","in","","0","0","0","https://x.com/XanderHarraz/status/1849138924725408049","1197503091383291905","XanderHarraz"
"1848965555254133185","Wed Oct 23 17:07:46 +0000 2024","0","@RJLetsGo Koar2 boikot emg hidup ente bisa merdeka dri keahlian/ilmuwan/teknology merk?????? Bijaklah Dan emg koar2 boikot tau masalah PALESTINE SAMA ISRAEL mrk perang apaan??? Bijaklah jgn cuma ikut2 boikot2","1849135638425309532","","RJLetsGo","in","Cengkareng, Indonesia","0","0","0","https://x.com/gian_gians/status/1849135638425309532","3185922878","gian_gians"
"1848908502674112887","Wed Oct 23 16:57:39 +0000 2024","0","@tanyarlfes mereka membuat orang-orang Palestina menderita dan sekarat kelaparan. mereka menghancurkan segalanya tempat ibadah sekolah rumah sakit dan membantai orang-orang Palestina orang-orang Palestina tidak layak mendapatkan perlakuan seperti itu. tetaplah boikot Israel. Free🇵🇸","1849133095758532875","","tanyarlfes","in","","0","0","0","https://x.com/server_r01/status/1849133095758532875","1845982191882473472","server_r01"
"1849057605685272931","Wed Oct 23 16:42:28 +0000 2024","8","@Tokopedika @westenthu org indo mah gt sok2an boikot tp masih pake twitter. kita seneng sih kalian ga pake produk pro israel rasain hidup di jaman purba","1849129272948187212","","Tokopedika","in","","6","14","0","https://x.com/lucky54439/status/1849129272948187212","1809701272423211008","lucky54439"
"1771517538150580596","Wed Oct 23 15:48:59 +0000 2024","1","@mwlorg_id Membangun Jembatan Antar Mazhab Islam sudah ketinggalan Jauh ceritanya Saatnya berbicara Palestina untuk Merdeka dan Boikot Amerika Serikat dan Barat Pendukung zionis Israel Wahai orang-orang yg gila jabatan SADARLAH KALIAN.","1849115815322501132","","mwlorg_id","in","","0","0","0","https://x.com/AryaPratam8468/status/1849115815322501132","1684878879851450369","AryaPratam8468"
"1849111533999284720","Wed Oct 23 15:31:59 +0000 2024","1","Yang dahulunya boikot Israel tapi bila keluar je lagu Bruno Mars feat Rose terkinja kinja macam anak setan ya","1849111533999284720","","","in","Malaysia","0","1","0","https://x.com/_naufalnizar/status/1849111533999284720","169824523","_naufalnizar"
"1848360687585955892","Wed Oct 23 15:24:36 +0000 2024","0","@gearcloudy @xxxxJackxon @TabletoskadonIm @CNNIndonesia Kalo mau konsisten boikot sana boikot produk2 amerika juga. Mereka sumbang uang ke pemerintah amerika dan amerika sekutu utama israel","1849109677851988132","","gearcloudy","in","","0","1","0","https://x.com/fifaforlife94/status/1849109677851988132","1553407387629137920","fifaforlife94"
"1848686865366606007","Wed Oct 23 14:32:49 +0000 2024","1","@snaayy21 @ikanbilis888 @hourlymalaytwt @any7ee Org selalu bg analogi kalau tak mampu padam api at least renjis air pun jadi. Tapi masalahnya u renjis air (boikot benda tak de makna) sambil curah gasoline (gunakan teknologi yg lebih beri kesan besar pada kebaikan ekonomi israel)","1849096643653849534","","nurina_zulkifli","in","","0","0","0","https://x.com/nurina_zulkifli/status/1849096643653849534","1842392962279546880","nurina_zulkifli"
"1848686865366606007","Wed Oct 23 14:28:23 +0000 2024","1","@snaayy21 @ikanbilis888 @hourlymalaytwt @any7ee Apple kena upgrade selalu kan ios. Kalau x nanti tak berfungsi. Kalau dh kena upgrade tu mmg itu cara bg R&amp;D apple dkt Israel untuk nak berkembang dan create more technology dan grow bigger. Tujuan boikot kena stop terus dan switch to other technology.","1849095530745303318","","snaayy21","in","","0","1","0","https://x.com/nurina_zulkifli/status/1849095530745303318","1842392962279546880","nurina_zulkifli"
