"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1830092747455545611","Wed Sep 25 11:38:42 +0000 2024","3","@McDonalds_ID Boikot Pendukung Israel","1838905968824074725","","McDonalds_ID","in","Maninjau-Medan-Linkopng-Bekasi","0","0","1","https://x.com/rangkayo2/status/1838905968824074725","296693716","rangkayo2"
"1838599686518960424","Wed Sep 25 09:22:28 +0000 2024","0","@susantoedi22 @TulangRakyat @yo2thok Emmmm maaf kakak otaknya gak sampe kesitu... Fomonya doang ke mcd dan Starbucks. Sama masih ada kepentingan didalam diri sendiri jadi gak mau boikot technya Israel ","1838871685187223761","","susantoedi22","in","Mandalore","0","0","0","https://x.com/MiaoMeongMeong/status/1838871685187223761","1623661905247358978","MiaoMeongMeong"
"1838449395987288266","Wed Sep 25 04:28:31 +0000 2024","0","@cukSJWcuk @ApriliaLin Hipokrit dong. Udah cape2 boikot Israel. Eh mau Nerima timnas Israel.","1838797706380349514","","cukSJWcuk","in","","0","0","0","https://x.com/gbolokad/status/1838797706380349514","137928327","gbolokad"
"1838599686518960424","Wed Sep 25 00:08:37 +0000 2024","0","@TulangRakyat @yo2thok Bagaimana bisa bangkrut tiap bulan kita isi kuota internet ke provider jaringan - provider jaringan - bayar ke google supaya bisa akses X Facebook shoppe terus menerus berulang ulang. Meski starbuck di boikot. Israel pemilik paten nya.","1838732302157049997","","TulangRakyat","in","West Nusa Tenggara, Indonesia","0","1","0","https://x.com/susantoedi22/status/1838732302157049997","1088952625","susantoedi22"
"1838704840274514267","Tue Sep 24 22:19:30 +0000 2024","0","kaget liat bella hadid on runway lagi di bawah YSL yg terdaftar boikot memang YSL Beauty sih (kosmetik) karna kerjasama sama l'oreal (punya pabrik kosmetik di israel)","1838704840274514267","","","in","🍜🍦🏖⛈️🌈🧸🚲","0","0","0","https://x.com/LEO_oyin/status/1838704840274514267","591286224","LEO_oyin"
"1838529946354094407","Tue Sep 24 16:41:19 +0000 2024","0","@nctzenbase Mau dong kak","1838619735820525939","","nctzenbase","in","","0","0","0","https://x.com/theycallme_gaez/status/1838619735820525939","1544186085408145408","theycallme_gaez"
"1838604600968122445","Tue Sep 24 15:41:13 +0000 2024","0","Bisa-bisanya org dgn kepala kopong itu pede bgt belain israel. Atas ama apa? Atas alasan apa? Boikot produk murah aja ga mau. Ga takut kau hah nanti di hari perhitungan ditanya udh ngapain buat nolong saudara kita di palestina? Lu jwb diem aja saya sih belain terorisnya gt?","1838604609453248538","","mo0nOrion","in","Indonesia","0","0","0","https://x.com/mo0nOrion/status/1838604609453248538","2810737465","mo0nOrion"
"1838487970476888255","Tue Sep 24 15:09:26 +0000 2024","0","@ksoolup12 @Ellucky2000 Di sisi lain Netflix diketahui menjadi salah satu perusahaan yang masuk daftar boikot karena isu dukungan terhadap Israel terkait penyerangan ke Gaza Palestina. https://t.co/qbI8gNy9fj 5 Des 2023","1838596610525401417","","ksoolup12","in","Indonesia","0","1","0","https://x.com/djkyungs/status/1838596610525401417","948208415511212033","djkyungs"
"1838550721370722661","Tue Sep 24 13:15:07 +0000 2024","1","@ideiazabaldub Hala da. #FreePalestine 🇵🇸 🇵🇸 #IsraelTerroristState #BOIKOTISRAEL","1838567843421474968","","ideiazabaldub","tl","Baraka,Euskalherria. ","0","0","0","https://x.com/Gille_RM/status/1838567843421474968","2207919115","Gille_RM"
"1838560326171656286","Tue Sep 24 12:56:34 +0000 2024","0","@sbyfess Apa msh boikot produk2 israel?","1838563174376968450","","sbyfess","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/roy1alien/status/1838563174376968450","173407719","roy1alien"
